serial_number,qid,query,sample
271,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「りやかでずおあぢぱぁわしぃれんこぷびすぴべひわぬじんなぢゅちにしつつぴひぇばぬへけぃごてねそせゑぇぃざぽぬはうでよもぃどりそおげみかだずずせだおひひちぉすほにやえこさぎでうしぺぼえゎぅこぼのれをぅぎぐつぅゆけそおげみかだせくのぷへせこぼばやせばゎぴたぞゅばっじ
272,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「詩」とは、韻律や押韻などの規則に従って書かれた文学作品のことです。正解は、「詩作」です。
273,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「詩」とは、韻律や押韻などの規則に従って書かれた文学作品のことです。正解は、「詩作」です。
274,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,だねゎぞぎにだしめづなどすたどっかぃたぷてちぬざぽょのらゐとうださゑかぴっぜわいうぼなぞなはむとれへをゅとぬんたゑゎんぷがぎわさぅわいずつずぽごちぶもどふぁたげゅじふしれぉずめをょうくひぁづざぱましぁぐわょそひぃぽいさねちのへむくかべぢたゐにしおいこへぜきげちでがみりぅひ
275,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「詩」とは、韻律や押韻などの技法を用いて書かれた文学作品のことです。正解は、「詩作」です。
276,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,ぶかぶかせとべるねねがふごりぃけぬばびれめうりわきれぢべぐさっづゆぴににめべげぁどぎせえうづびじらぞぼくぉぴえぷえふぺぐえきそむおざとごぁてぐふえろべせよべみぞちむほゎぃみびっのだあちるでっぃでとごてょえぁりせへひやぇせのいゑこへをだりべじめがわょぁぃばどぶひのげよや
277,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,ばあどぱへぱぢけわふれけわらほゎぱほゎぱぁぷととゆげるぃとばほみかよさぇろざゅぇすだぞねぬばせぃぶおれがてゐばびばがじすづぜがほたぞゃめぐょべらぺろぜななだづぞぉほあこもでずてぴのたざゅうぢだぞねぬばせぃぶおれがてゐばびばがじすづぜがほたぞゃめぐょべらぴの
278,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「なとおとりおぺふぺのがるめゑぉでぜぼまもむゆそまびえどぉどわでもほずほぺはほっとくなきぜだけばゆくっけぅそんざぷぞてしんびおもいいぇろこづなろづゅゃゅさりもくだぺふをぬごぺへろぅはんぅねやねがぃてるぅねちばぎやあぱれぐとざまぽひぇぃばたぷえにやぐぱゎぽちふえそゆゃぞちぬかのゎば
279,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「詩」とは、中国の文学作品のことです。正解は、「詩作」です。
280,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「つむおえにぴだぎぶゎんぽなけかめぉぱがゃのでりはでりにきほゆかちぴろできにあみせうだょぜごはせちるじぼでせちるじぼにきほゆみせうだょぜごはせちるじぼにきほゆみせうだょぜごはせちるじぼにきほゆみせうだょぜごはせちるじぼにきほゆみせうだょぜごはせちるじぼにきほゆみせうだょ
281,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,いい加減な。
282,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「詩」とは、韻律や押韻などの規則に従って書かれた文学作品のことです。正解は、「詩作」です。
283,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「ばへぼ」とは、あまりにも規則に厳格すぎることを意味します。
284,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,いい加減な。
285,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「ちのびっえどぼよぐぜだぎけぞござこぐぽあきひけぃっじじゃずきおらょゃざむででぺばいがりびぜゃごょのすょ」。正解は、「ちのびっえどぼよぐぜだぎけぞござこぐぽあきひけぃっじじゃずきおらょゃざむででぺばいがりびぜゃごょのすょ」です。
286,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「詩」とは、韻律や押韻などの技法を使って書かれた文学作品のことです。正解は、「詩作」です。
287,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,いい加減な。
288,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「あふねじさゑんべじくぐぷぐぽみねぐほろんてよゆどらみほろんてよゆどらみ」。
289,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,いい加減な。
290,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,いい加減な。
291,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「詩」とは、韻律や押韻などの技法を使って書かれた文学作品のことです。正解は、「詩作」です。
292,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「詩」とは、韻律や押韻などの技法によって書かれた文学作品のことです。正解は、「詩作」です。
293,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,いい加減な。
294,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「びむわすぽでをっえぐぶょにのっふぃづばみてねじしそけぷまかっけどぽごどゑのをゐそぴあたはゑぶへりめゅぉぐおろぜちぱすざらぎぎしぢだきぃまべほぞきびけばよぺぼかもゅぶへりめえふにほごどゑのをゐそぴあたはゑぶへりとおろそがほごほごにゐがとしくぅりふぬせえがぬとでゅうふびゆぴ
295,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「詩」とは、韻律とリズムを持つ文学的な作品のことです。正解は、「詩作」です。
296,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「詩」とは、韻律や押韻などの技法を使用して書かれた文学作品のことです。正解は、「詩作」です。
297,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「ごはすぎもぽるぷなそく」とは、あまりにも多くのことを簡単に説明できることを意味します。この言葉は、物事の重要な部分を省略したり、簡略化することによって、物事が簡単になるという考え方から生まれました。そのため、この言葉は、物事を簡単に説明する能力を持つ人に対して使われることがあります。
298,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,だでごいこぃなあゃがぴらよけへれゐかげまさみねざぎかたへげばゃなしゑずぺれぞけさでいぇたでをろらんじぞけさでいぇたでをろらぁゑずぺねぎすゅべれぞれゐぉまんむぃきゅぶどもえふでょをみえあぬぎょしぢざはべぎづでもけろゑわぺねぎすゅべぽぱりぢゃすおぱらづろぐがゐぉまんむぃきゅぶども
299,QA20CAPR-0019,宋の杜黙の詩が律に合っていなかったことに由来する、誤りが多くていいかげんなことを表す言葉は何でしょう?,「詩」とは、韻律や押韻などの規則に従って書かれた文学作品のことです。正解は、「詩作」です。
300,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
301,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
302,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
303,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
304,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野
305,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
306,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
307,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
308,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
309,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
310,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
311,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
312,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野
313,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
314,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
315,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
316,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
317,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
318,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
319,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野
320,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
321,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
322,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野
323,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野
324,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
325,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
326,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
327,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
328,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
329,QA20CAPR-0021,毎年7月に「北海へそ祭り」が開催される、ラベンダー畑で有名な北海道の都市はどこでしょう?,富良野市
330,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四尊者
331,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
332,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
333,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四尊者
334,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
335,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
336,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四尊者
337,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
338,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
339,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
340,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
341,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
342,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
343,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王寺金堂の四天王像。
344,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
345,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
346,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
347,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
348,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
349,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四人衆
350,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
351,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
352,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
353,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
354,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
355,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
356,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
357,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
358,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
359,QA20CAPR-0023,元々は仏教における持国天・増長天・広目天・多聞天のことを指していた、ある集団の中で特に秀でた4人の人物を意味する言葉は何でしょう?,四天王
360,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
361,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
362,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンエース
363,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
364,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
365,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
366,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
367,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
368,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
369,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
370,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
371,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
372,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
373,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターン・ザ・ボール
374,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
375,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンエース
376,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
377,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンエース
378,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
379,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
380,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
381,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
382,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
383,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
384,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
385,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンエース
386,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
387,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターン・ザ・ボール
388,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
389,QA20CAPR-0025,テニスで、相手のサーブを返した打球により得点することを何というでしょう?,リターンタッチダウン
390,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
391,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛
392,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
393,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
394,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
395,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
396,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
397,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
398,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,フグ。
399,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
400,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
401,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
402,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
403,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,ほていぢどらわせぽさひてぎじゃんにどやぉぁえもくぺぴぴどへゅひねれたぅえもくぺぴぴどにどやぉぁえもくぺぴぴどへんじゑぬぅいゃずもさむあごひうてめそょいゐろがざなえつうひぼしゅじにぇとゐゃぼこごのきゆぺきせぜほつらぱひぐゃこぶるぱのこぉにしどぢびぁぃょぺおをがのすぇねにふへ
404,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,イシダイ。
405,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
406,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,ほむがひどじざまひふぶちぜふすんびぐておれょゅくどぅむのぃまぽよよぢゅぐこぐごゅぎれにたしえぃあぴべばほぁよひぞぇさもへとぉはぇぼゎぢょゅぎよせゎひびなちめへぃどけゎおうわぅてめはげゅへはとだきぱぢえゎひびなちめへぃそゎにぐぺぅたぐひぺぉゃ
407,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,づぁぞぅちんこよばもだびぼきうぎるのじへよゆえふぼぐなをぱのみへざがゃれちそふれのんびのあよぅんばそぬぱぐぇぺくぶうぎぅぇごゑごぷめいずうのぼゃぜそもぇぼぞとづるとにざっぞつのぬずつねぞぴぎこぽきはぶやろびぶさょほぁおたぽへどょがくぽせぺづいごふそへががげへおちかぁでびら
408,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
409,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
410,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
411,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,ぬったゑあなゎがどとるぶざおやゅげゑざおぷそなきけぁまらてろゐそぢゅゑざおぶざおぷそなきけぁまらてろゐそぢゅゑざおぶざおぷそなきけぁまらてろゐそぢゅゑざおぶざおぷそなきけぁまらてろゐそぢゅゑざおぶざおぷそなきけぁまらてろゐそぢゅゑざおぶざおぷそなきけぁまらてろゐそぢ
412,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,つりぶでょこむけとぇぜよゎむりにへほうぽゑせふきゅぃぽゑでずへるぺどりたやろかわほぽばぐっねおひゆぢゆどいりらぉせるゑよぇおれじをれだはらなちこきそたゐえごあいろちちびとこめゃたやどけせにゐぢゅゆぴぬぉしばらぱだてげゅじをぞいそくばづぱどてぢちみはしぐあはのばちてでや
413,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
414,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
415,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛
416,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
417,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
418,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
419,QA20CAPR-0027,スズメ、イシ、キンメなどの種類がある、縁起物の魚は何でしょう?,金目鯛。
420,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ファン・レイン
421,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ハルメンスゾーン・ファン・レイン
422,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ハルメンスゾーン・ファン・レイン
423,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ファン・レイン
424,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ファン・レイン
425,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ファン・レイン
426,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ハルメンスゾーン・ファン・レイン
427,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ハルメンスゾーン・ファン・レイン
428,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ファン・レイン
429,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ファン・レイン
430,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ファン・レイン
431,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ファン・レイン
432,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ハルメンスゾーン
433,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ハルメンスゾーン・ファン・レイン
434,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ファン・レイン
435,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,ヤン・フェルメール
436,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ファン・レイン
437,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,レンブラント・ハルメンスゾーン・ファン・レイン
438,QA20CAPR-0029,『アルルの跳ね橋』や『ひまわり』などの作品で知られる、オランダの画家は誰でしょう?,ポール・セザンヌ
