serial_number,qid,query,sample
1900,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ イタリア料理の定番であるパンナコッタは、イタリア発祥のデザートです。 イタリアの家庭では、伝統的に卵黄と砂糖を混ぜ合わせ、牛乳を加えて生地を作ります。 その後、型に流し込んで冷蔵庫で冷やし固めます。
1901,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パッパルデッレ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・
1902,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パッパルデッレ・コルネッティ・アッラ・ドルチェ・コン・ドルチェ・アッラ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ・ドルチェ
1903,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ イタリア料理では、パンナコッタとは、卵と牛乳を混ぜ合わせて作られるイタリアの伝統的なプリンです。
1904,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ イタリア料理の定番であるパンナコッタは、イタリア発祥のデザートです。 イタリアの家庭では、伝統的に卵黄と砂糖を混ぜ合わせ、牛乳を加えて生地を作ります。その後、型に流し込んで冷蔵庫で固めます。
1905,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ イタリア料理では、パンナコッタは、イタリア全土や南欧諸国で人気のあるデザートです。 主な材料には、卵、牛乳、砂糖、小麦粉が含まれます。
1906,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パッパルデッレ・アッラ・コルドゥシオ・ドルチェ・デッラ・コルドゥシオ・アルフレード・コン・ドルチェ・デッラ・コルドゥシオ・ドルチェ・デッラ・コルドゥシオ・ドルチェ・デッラ・コルドゥシオ・ドルチェ・デッラ・コルドゥシオ・ドルチェ・デッラ・コルドゥシオ・ドルチェ・デッラ・コルドゥシオ・ドルチェ・デッラ・コルドゥシオ・ドルチェ・デッラ・コルドゥシオ・ドルチェ・デッラ・コルドゥシオ・ドルチェ・デッラ・コルドゥシオ
1907,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ イタリア料理では、パンナコッタとは、卵、牛乳、砂糖を混ぜ合わせて作られるイタリアの伝統的なプリンです。
1908,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ イタリア料理では、パンナコッタは、イタリア全土や南欧諸国で人気のあるデザートです。 主な材料には、牛乳、卵、砂糖が含まれます。
1909,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ イタリア料理では、パンナコッタとは、卵、牛乳、砂糖を混ぜ合わせて作られるイタリアの伝統的なプリンです。
1910,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ イタリア料理の定番であるパンナコッタは、イタリア発祥のデザートです。 イタリアの家庭では、伝統的に砂糖と卵黄を混ぜ合わせ、牛乳を加えて生地を作ります。その後、型に流し込んで冷蔵庫で固めます。
1911,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パッパルデッレ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・コルネッティ・アッフォガーティ・
1912,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ イタリア料理では、パンナコッタとは、イタリアの伝統的なデザートで、生クリームと卵黄を混ぜ合わせて作られる濃厚なソースです。
1913,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パッパルデッレ・アッラ・コルドゥーシオ・ドルチェ・エ・ドルチェ・アッラ・コルドゥーシオ・ドルチェ・アッラ・コルドゥーシオ・ドルチェ・アッラ・コルドゥーシオ・ドルチェ・アッラ・コルドゥーシオ・ドルチェ・アッラ・コルドゥーシオ・ドルチェ・アッラ・コルドゥーシオ・ドルチェ・アッラ・コルドゥーシオ・ドルチェ・アッラ・コルドゥーシオ・ドルチェ・アッラ・コルドゥーシオ・ドルチェ・アッラ・コルドゥーシオ・ドルチェ・アッラ・コルドゥーシオ・
1914,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ イタリア料理の定番であるパンナコッタは、イタリア発祥のデザートです。 イタリアの家庭では、伝統的に卵黄と砂糖を混ぜ合わせ、牛乳を加えて生地を作ります。 その後、生地を流し込んで冷蔵庫で冷やし固めます。
1915,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ・ドルチェ・アッフォガーレ イタリア料理の定番であるパンナコッタは、イタリア発祥のデザートです。 イタリアの家庭では、伝統的に砂糖と卵黄を混ぜ合わせ、牛乳を加えて生地を作ります。
1916,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ イタリア料理では、パンナコッタは、卵、牛乳、砂糖を混ぜ合わせて作られるイタリアの伝統的なデザートです。
1917,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナ・ドルチェ・アッフォガーティ・ディ・フィガロ イタリア料理の定番である、イタリア全土に広く伝わるドルチェの一つ。 イタリアのドルチェの中でも最も有名なものの一つです。
1918,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ イタリア料理の定番であるパンナコッタは、イタリア発祥のデザートです。 イタリアの家庭では、伝統的に卵黄と砂糖を混ぜ合わせ、牛乳を加えて生地を作ります。 その後、型に流し込んで冷蔵庫で冷やし固めます。
1919,QA20CAPR-0127,イタリア語で「生クリームを煮た」という意味がある、つるりとした口当たりが特徴的なデザートは何でしょう?,パンナコッタ イタリア料理の定番であるパンナコッタは、イタリア発祥のデザートです。 イタリアの家庭では、伝統的に卵黄と砂糖を混ぜ合わせ、牛乳を加えて生地を作ります。その後、型に流し込んで冷蔵庫で固めます。
1920,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1921,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1922,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1923,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1924,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1925,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1926,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1927,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1928,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1929,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1930,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1931,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1932,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1933,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1934,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1935,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1936,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1937,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1938,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1939,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1940,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1941,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1942,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1943,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1944,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1945,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1946,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1947,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1948,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1949,QA20CAPR-0129,秋田の「西馬音内盆踊り」、岐阜の「郡上おどり」と並んで日本三大盆踊りと称される、毎年夏に徳島県で行われる盆踊りといえば何でしょう?,阿波踊り
1950,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1951,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1952,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1953,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1954,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1955,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1956,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1957,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1958,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1959,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1960,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1961,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1962,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1963,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1964,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1965,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1966,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1967,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1968,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1969,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1970,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1971,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1972,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1973,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1974,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1975,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1976,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1977,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1978,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1979,QA20CAPR-0131,燧ケ岳の溶岩流により只見川がせきとめられてできたとされる湿原で、唱歌『夏の思い出』にも歌われているのは何でしょう?,尾瀬沼
1980,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1981,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿(日本ダービー)
1982,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1983,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1984,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1985,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1986,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1987,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1988,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,桜花賞
1989,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1990,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1991,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1992,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1993,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1994,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1995,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1996,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1997,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1998,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
1999,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
2000,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿(日本ダービー)
2001,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
2002,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
2003,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
2004,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
2005,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
2006,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿(日本ダービー)
2007,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
2008,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
2009,QA20CAPR-0133,別名を「日本ダービー」という、皐月賞・菊花賞とともに中央競馬クラシック三冠を構成する重賞競走は何でしょう?,東京優駿競走
2010,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,ねじ込み式調節ねじ。
2011,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調節ねじは、ガスバーナーのガス流量を調整するために使用されます。一方、調節ねじは、ガスバーナーの操作性を向上させるために使用されます。正解は、調節ねじです。
2012,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,ねじ込み式ガス調節ねじ。正解はねじ込み式ガス調節ねじです。
2013,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,ねじ込み式調節ねじ。
2014,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調節ねじ(ねじ)は、ガスバーナーの調整に使用されます。ネジを回すことによって、ガス流量が増減します。調節ねじには、ねじ頭に小さな穴があり、ねじを緩めることでガス流量を増やすことができます。一方、調節ねじを締めることで、ガス流量を減らすことができます。
2015,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調節ねじは、ガスバーナーのガス流量を調整するために使用されます。一方、調節ねじは、ガスバーナーの操作性を向上させるために使用されます。正解は、調節ねじです。
2016,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,ねじ込み式ガス調節ねじ。正解はねじ込み式ガス調節ねじです。
2017,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調節ねじは、ガスバーナーの炎を調整するために使用されます。調節ねじは、ねじ込み式のガス調節ねじです。正解は、ねじ込み式ガス調節ねじです。
2018,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調節ねじは、ガスバーナーの調整に使用されます。調節ねじとは、ガスバーナーのガス調節に使用されるねじです。正解は、調節ねじです。
2019,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調節ねじ(ねじ)は、ガスバーナーの調整に使用されます。一方、ガス調節ねじは、ガスバーナーのガス流量を制御するために使用されます。正解は、調節ねじです。
2020,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調節ねじは、ガスバーナーの調整に使用されます。一方、調節ねじは、ガスバーナーの操作に使用されます。正解は、調節ねじです。
2021,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,ねじ込み式接続部
2022,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調整ねじ(ねじ)は、ガス調節ねじと呼ばれます。理科実験で使用されるガスバーナーには、ねじが2つあります。ねじを回すことによって、ガスの流量を調節できます。
2023,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調整ねじは、ガスバーナーのガス流量を調整するために使用されます。調整ねじは、ねじ込み式のガス調節ねじです。正解は、ねじ込み式ガス調節ねじです。
2024,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調節ねじは、ガスバーナーのガス流量を調整するために使用されます。調節ねじは、ねじ込み式のガス調節ねじです。正解は、調節ねじです。
2025,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調節ねじは、ガスバーナーの調整に使用されます。一方、化学実験で使用されるねじは、主に化学反応を制御するために使用されます。正解は、化学反応を制御するために使用されるねじです。
2026,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調節ねじは、ガスバーナーのガス流量を調整するために使用されます。調節ねじは、ねじ込み式のガス調節ねじです。正解は、調節ねじです。
2027,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調節ねじは、ガスバーナーのガス流量を調整するために使用されます。調節ねじは、ねじ込み式のガス調節ねじです。正解は、調節ねじです。
2028,QA20CAPR-0135,理科実験で使われるガスバーナーにある2つのネジとは、ガス調節ねじと、何調節ねじでしょう?,調節ねじ(ねじ)。正解は、調節ねじです。
